I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
759354.000000,-0.001465,-0.000977,-1.044434,0.145022,-0.003628,-0.036871,-0.001335,0.002261,-1.004669,0.214293,0.024899,-0.121453,-0.135031,-0.041636,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001335,0.002261,-1.004669,0.214293,0.024899,-0.121453,0.298755,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000202,0.000000,0.000000,0.000000,0.000000
759355.000000,-0.001465,-0.001465,-1.046875,0.205998,-0.003628,-0.158823,-0.001329,0.002269,-1.004678,0.210794,0.018743,-0.115936,-0.135007,-0.041621,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001329,0.002269,-1.004678,0.210794,0.018743,-0.115936,0.298776,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000202,0.000000,0.000000,0.000000,0.000000
759356.000000,0.000000,-0.001953,-1.048828,0.145022,-0.003628,-0.158823,-0.001322,0.002278,-1.004688,0.205768,0.012713,-0.110475,-0.134988,-0.041612,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001322,0.002278,-1.004688,0.205768,0.012713,-0.110475,0.298793,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000202,0.000000,0.000000,0.000000,0.000000
759357.000000,0.002930,-0.005859,-1.047852,0.205998,-0.003628,-0.158823,-0.001316,0.002287,-1.004698,0.199996,0.007706,-0.106670,-0.134975,-0.041609,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001316,0.002287,-1.004698,0.199996,0.007706,-0.106670,0.298805,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000201,0.000000,0.000000,0.000000,0.000000
759358.000000,0.000000,0.000977,-1.045898,0.145022,-0.003628,-0.158823,-0.001310,0.002295,-1.004709,0.194066,0.003829,-0.104927,-0.134968,-0.041609,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001310,0.002295,-1.004709,0.194066,0.003829,-0.104927,0.298812,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000201,0.000000,0.000000,0.000000,0.000000
759360.000000,0.000000,-0.003906,-1.047363,0.084047,0.057348,-0.158823,-0.001297,0.002311,-1.004732,0.183435,-0.001185,-0.107702,-0.134970,-0.041617,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001297,0.002311,-1.004732,0.183435,-0.001185,-0.107702,0.298811,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000201,0.000000,0.000000,0.000000,0.000000
759362.000000,0.000000,-0.001953,-1.044922,0.205998,0.057348,-0.097847,-0.001286,0.002327,-1.004757,0.176296,-0.003328,-0.117565,-0.134989,-0.041631,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001286,0.002327,-1.004757,0.176296,-0.003328,-0.117565,0.298795,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000
759364.000000,0.000000,0.000000,-1.044922,0.266974,-0.003628,-0.036871,-0.001275,0.002343,-1.004784,0.177260,-0.001027,-0.123113,-0.135011,-0.041642,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001275,0.002343,-1.004784,0.177260,-0.001027,-0.123113,0.298776,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000
759365.000000,0.001465,-0.001465,-1.046387,0.084047,0.057348,-0.158823,-0.001270,0.002351,-1.004798,0.178875,0.002858,-0.122616,-0.135019,-0.041643,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001270,0.002351,-1.004798,0.178875,0.002858,-0.122616,0.298768,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000
759366.000000,-0.003418,0.001953,-1.047363,0.205998,0.118323,-0.036871,-0.001265,0.002359,-1.004813,0.180423,0.008077,-0.120909,-0.135026,-0.041639,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001265,0.002359,-1.004813,0.180423,0.008077,-0.120909,0.298760,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000
