I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31
625494.000000,0.001953,0.002441,-1.045898,0.084047,0.179299,-0.097847,0.002628,0.005861,-1.004102,0.152162,0.052080,-0.077336,-0.421700,0.137383,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002628,0.005861,-1.004102,0.152162,0.052080,-0.077336,0.125285,0.000000,0.000000,3.000000,5.000000,1.046374
625495.000000,0.005371,0.000977,-1.045410,0.145022,0.118323,-0.158823,0.002626,0.005860,-1.004101,0.152399,0.054818,-0.075775,-0.421697,0.137403,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002626,0.005860,-1.004101,0.152399,0.054818,-0.075775,0.125303,0.000000,0.000000,3.000000,5.000000,1.046374
625496.000000,0.001953,0.000977,-1.046387,0.145022,0.057348,-0.036871,0.002624,0.005858,-1.004100,0.151455,0.058969,-0.075532,-0.421695,0.137428,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002624,0.005858,-1.004100,0.151455,0.058969,-0.075532,0.125325,0.000000,0.000000,3.000000,5.000000,1.046374
625497.000000,0.001953,0.002930,-1.045898,0.084047,0.057348,-0.158823,0.002621,0.005856,-1.004100,0.149008,0.063701,-0.076502,-0.421696,0.137457,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002621,0.005856,-1.004100,0.149008,0.063701,-0.076502,0.125352,0.000000,0.000000,3.000000,5.000000,1.046374
625498.000000,0.002930,0.000000,-1.042969,0.084047,-0.003628,0.024104,0.002619,0.005854,-1.004099,0.145275,0.066988,-0.078371,-0.421700,0.137489,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002619,0.005854,-1.004099,0.145275,0.066988,-0.078371,0.125383,0.000000,0.000000,3.000000,5.000000,1.046374
625499.000000,0.003906,0.001953,-1.044434,0.084047,-0.003628,-0.036871,0.002616,0.005852,-1.004099,0.140562,0.068267,-0.080437,-0.421709,0.137523,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002616,0.005852,-1.004099,0.140562,0.068267,-0.080437,0.125418,0.000000,0.000000,3.000000,5.000000,1.046374
625500.000000,0.004395,0.001953,-1.043457,0.023071,0.057348,-0.036871,0.002613,0.005850,-1.004099,0.135185,0.067984,-0.081122,-0.421723,0.137556,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002613,0.005850,-1.004099,0.135185,0.067984,-0.081122,0.125454,0.000000,0.000000,3.000000,5.000000,1.046374
625502.000000,0.005371,0.001953,-1.044922,0.145022,-0.003628,-0.036871,0.002606,0.005845,-1.004100,0.122816,0.064194,-0.076233,-0.421770,0.137617,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002606,0.005845,-1.004100,0.122816,0.064194,-0.076233,0.125528,0.000000,0.000000,3.000000,5.000000,1.046374
625503.000000,0.001465,0.000977,-1.042969,0.084047,-0.003628,-0.036871,0.002602,0.005843,-1.004100,0.116374,0.060498,-0.071769,-0.421803,0.137643,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002602,0.005843,-1.004100,0.116374,0.060498,-0.071769,0.125564,0.000000,0.000000,3.000000,5.000000,1.046374
625505.000000,0.005371,0.000000,-1.042969,0.084047,0.057348,-0.097847,0.002593,0.005838,-1.004101,0.104855,0.049131,-0.061599,-0.421886,0.137677,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002593,0.005838,-1.004101,0.104855,0.049131,-0.061599,0.125627,0.000000,0.000000,3.000000,5.000000,1.046374
625506.000000,0.006348,-0.000488,-1.042480,0.205998,0.057348,-0.036871,0.002589,0.005836,-1.004101,0.100212,0.043949,-0.057747,-0.421935,0.137686,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002589,0.005836,-1.004101,0.100212,0.043949,-0.057747,0.125654,0.000000,0.000000,3.000000,5.000000,1.046374
625507.000000,0.004395,0.000488,-1.046387,0.266974,0.057348,-0.097847,0.002584,0.005834,-1.004102,0.098199,0.040464,-0.055189,-0.421986,0.137692,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002584,0.005834,-1.004102,0.098199,0.040464,-0.055189,0.125678,0.000000,0.000000,3.000000,5.000000,1.046374
625508.000000,0.002441,0.000488,-1.042969,0.205998,0.057348,-0.097847,0.002578,0.005831,-1.004103,0.100710,0.038112,-0.053817,-0.422035,0.137695,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002578,0.005831,-1.004103,0.100710,0.038112,-0.053817,0.125699,0.000000,0.000000,3.000000,5.000000,1.046374
625509.000000,0.004883,-0.000977,-1.044922,0.023071,0.057348,-0.158823,0.002573,0.005829,-1.004104,0.106867,0.036347,-0.054080,-0.422077,0.137696,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002573,0.005829,-1.004104,0.106867,0.036347,-0.054080,0.125716,0.000000,0.000000,3.000000,5.000000,1.046374
625510.000000,0.005371,0.000488,-1.048828,0.205998,0.057348,-0.036871,0.002567,0.005828,-1.004104,0.113410,0.035529,-0.056472,-0.422113,0.137696,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002567,0.005828,-1.004104,0.113410,0.035529,-0.056472,0.125729,0.000000,0.000000,3.000000,5.000000,1.046374
625512.000000,0.004395,0.000488,-1.043457,0.205998,-0.003628,-0.097847,0.002555,0.005824,-1.004105,0.123592,0.037237,-0.063884,-0.422169,0.137699,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002555,0.005824,-1.004105,0.123592,0.037237,-0.063884,0.125753,0.000000,0.000000,3.000000,5.000000,1.046374
625514.000000,0.003418,0.000977,-1.043945,0.205998,0.057348,-0.158823,0.002542,0.005822,-1.004105,0.131830,0.036759,-0.069295,-0.422207,0.137702,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002542,0.005822,-1.004105,0.131830,0.036759,-0.069295,0.125770,0.000000,0.000000,3.000000,5.000000,1.046374
625515.000000,0.005371,0.000000,-1.046387,0.266974,-0.003628,-0.097847,0.002535,0.005821,-1.004105,0.134459,0.034596,-0.072814,-0.422221,0.137701,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002535,0.005821,-1.004105,0.134459,0.034596,-0.072814,0.125775,0.000000,0.000000,3.000000,5.000000,1.046374
625516.000000,0.005859,0.002441,-1.043457,0.084047,-0.003628,0.024104,0.002528,0.005820,-1.004105,0.137147,0.031973,-0.076580,-0.422233,0.137698,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002528,0.005820,-1.004105,0.137147,0.031973,-0.076580,0.125776,0.000000,0.000000,3.000000,5.000000,1.046374
625517.000000,0.003906,-0.000488,-1.047852,0.145022,-0.003628,-0.036871,0.002522,0.005819,-1.004104,0.140504,0.028962,-0.079066,-0.422242,0.137691,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002522,0.005819,-1.004104,0.140504,0.028962,-0.079066,0.125773,0.000000,0.000000,3.000000,5.000000,1.046374
625518.000000,0.001465,-0.001953,-1.043457,0.084047,-0.003628,0.024104,0.002515,0.005818,-1.004103,0.143618,0.025628,-0.079377,-0.422247,0.137681,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002515,0.005818,-1.004103,0.143618,0.025628,-0.079377,0.125766,0.000000,0.000000,3.000000,5.000000,1.046374
625519.000000,0.003906,0.000000,-1.042480,0.145022,0.057348,-0.036871,0.002508,0.005817,-1.004101,0.145793,0.022505,-0.077652,-0.422251,0.137668,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002508,0.005817,-1.004101,0.145793,0.022505,-0.077652,0.125755,0.000000,0.000000,3.000000,5.000000,1.046374
625520.000000,0.005371,0.000488,-1.043457,0.145022,0.057348,-0.036871,0.002501,0.005816,-1.004100,0.147269,0.020167,-0.074224,-0.422252,0.137652,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002501,0.005816,-1.004100,0.147269,0.020167,-0.074224,0.125741,0.000000,0.000000,3.000000,5.000000,1.046374
625523.000000,0.005859,-0.001953,-1.044434,0.266974,-0.003628,-0.158823,0.002480,0.005815,-1.004092,0.148513,0.021052,-0.058475,-0.422254,0.137603,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002480,0.005815,-1.004092,0.148513,0.021052,-0.058475,0.125696,0.000000,0.000000,3.000000,5.000000,1.046374
