I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.509090,-17.599998,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.790123,-17.716049,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.660378,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.790123,-17.716049,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.660378,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.790123,-17.716049,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.660378,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.790123,-17.716049,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.660378,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.790123,-17.716049,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.660378,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.790123,-17.716049,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.660378,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.790123,-17.716049,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.660378,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.021278,-18.074471,5.470021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.207546,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.021278,-18.074471,5.470021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.207546,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.021278,-18.074471,5.470021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.207546,-17.547173,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.021278,-18.074471,5.470021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
