I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
99196.000000,0.011902,-0.092817,-0.000021,-0.000003,-0.003614,-0.000660,-0.000021,-0.000003,-0.000000,0.000000
99197.000000,0.011902,-0.092817,-0.000024,-0.000003,-0.003614,-0.000723,-0.000024,-0.000003,-0.000000,0.000000
99198.000000,0.011902,-0.092817,-0.000026,-0.000004,-0.003622,-0.000781,-0.000026,-0.000004,-0.000000,0.000000
99199.000000,0.011902,-0.092817,-0.000029,-0.000005,-0.003641,-0.000833,-0.000029,-0.000005,-0.000000,0.000000
99200.000000,0.011902,-0.092817,-0.000032,-0.000006,-0.003669,-0.000879,-0.000032,-0.000006,-0.000000,0.000000
99202.000000,0.011902,-0.092817,-0.000007,-0.000002,-0.003679,-0.000932,-0.000007,-0.000002,-0.000000,0.000000
99203.000000,0.011902,-0.092817,-0.000011,-0.000003,-0.003732,-0.000956,-0.000011,-0.000003,-0.000000,0.000000
99204.000000,0.011902,-0.092817,-0.000014,-0.000004,-0.003792,-0.000972,-0.000014,-0.000004,-0.000000,0.000000
99206.000000,0.011902,-0.092817,-0.000021,-0.000005,-0.003933,-0.000980,-0.000021,-0.000005,-0.000000,0.000000
99207.000000,0.011902,-0.092817,-0.000025,-0.000006,-0.004012,-0.000972,-0.000025,-0.000006,-0.000000,0.000000
99208.000000,0.011902,-0.092817,-0.000028,-0.000007,-0.004095,-0.000955,-0.000028,-0.000007,-0.000000,0.000000
