I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
103.000000,0.011719,0.003418,0.007820,0.009365,-0.569790,-0.004862,0.000260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000043,-0.000156,-0.014353,-0.052431,-0.000043,-0.000156,0.000000,0.000000
104.000000,0.006836,0.005371,0.007814,0.009396,-0.569724,-0.004838,0.000261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000057,-0.000209,-0.014408,-0.052763,-0.000057,-0.000209,0.000000,0.000000
105.000000,0.009766,0.006348,0.007810,0.009425,-0.569657,-0.004813,0.000261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000072,-0.000262,-0.014459,-0.053078,-0.000072,-0.000262,0.000000,0.000000
106.000000,0.008789,0.003418,0.007805,0.009452,-0.569588,-0.004787,0.000262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000086,-0.000315,-0.014505,-0.053376,-0.000086,-0.000315,0.000000,0.000000
107.000000,0.010742,0.003418,0.007802,0.009478,-0.569518,-0.004761,0.000262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.000369,-0.014546,-0.053658,-0.000101,-0.000369,0.000000,0.000000
108.000000,0.007324,0.005859,0.007799,0.009502,-0.569445,-0.004734,0.000263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000115,-0.000423,-0.014582,-0.053924,-0.000115,-0.000423,0.000000,0.000000
109.000000,0.010254,0.002930,0.007796,0.009525,-0.569372,-0.004707,0.000263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000130,-0.000477,-0.014613,-0.054175,-0.000130,-0.000477,0.000000,0.000000
110.000000,0.009766,0.005859,0.007794,0.009546,-0.569300,-0.004679,0.000264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000145,-0.000532,-0.014639,-0.054412,-0.000145,-0.000532,0.000000,0.000000
112.000000,0.009277,0.002441,0.007791,0.009585,-0.569164,-0.004622,0.000265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000029,-0.000107,-0.014384,-0.053752,-0.000029,-0.000107,0.000000,0.000000
113.000000,0.009766,0.002441,0.007790,0.009602,-0.569102,-0.004593,0.000265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000043,-0.000161,-0.014395,-0.053945,-0.000043,-0.000161,0.000000,0.000000
114.000000,0.008789,0.003418,0.007790,0.009618,-0.569044,-0.004566,0.000266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000058,-0.000215,-0.014402,-0.054123,-0.000058,-0.000215,0.000000,0.000000
