I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
3070.000000,0.000000,0.000000,0.000004,0.000008,0.000558,0.000406,0.000004,0.000008,0.000000,0.000000
3072.000000,0.000000,0.000000,0.000001,0.000000,0.000610,0.000149,0.000001,0.000000,0.000000,0.000000
3074.000000,0.000000,0.000000,0.000002,0.000000,0.000692,-0.000096,0.000002,0.000000,0.000000,0.000000
3075.000000,0.000000,0.000000,0.000003,0.000000,0.000737,-0.000214,0.000003,0.000000,0.000000,0.000000
3076.000000,0.000000,0.000000,0.000004,-0.000000,0.000786,-0.000328,0.000004,-0.000000,0.000000,0.000000
3077.000000,0.000000,0.000000,0.000005,-0.000001,0.000838,-0.000436,0.000005,-0.000001,0.000000,0.000000
3078.000000,0.000000,0.000000,0.000005,-0.000001,0.000894,-0.000538,0.000005,-0.000001,0.000000,0.000000
3079.000000,0.000000,0.000000,0.000006,-0.000002,0.000952,-0.000632,0.000006,-0.000002,0.000000,0.000000
3080.000000,0.000000,0.000000,0.000007,-0.000002,0.001013,-0.000720,0.000007,-0.000002,0.000000,0.000000
3083.000000,0.000000,0.000000,0.000003,-0.000002,0.001187,-0.000918,0.000003,-0.000002,0.000000,0.000000
3084.000000,0.000000,0.000000,0.000004,-0.000003,0.001255,-0.000972,0.000004,-0.000003,0.000000,0.000000
3085.000000,0.000000,0.000000,0.000006,-0.000004,0.001325,-0.001017,0.000006,-0.000004,0.000000,0.000000
3086.000000,0.000000,0.000000,0.000007,-0.000005,0.001394,-0.001054,0.000007,-0.000005,0.000000,0.000000
3087.000000,0.000000,0.000000,0.000008,-0.000006,0.001464,-0.001081,0.000008,-0.000006,0.000000,0.000000
3088.000000,0.000000,0.000000,0.000009,-0.000007,0.001534,-0.001100,0.000009,-0.000007,0.000000,0.000000
3089.000000,0.000000,0.000000,0.000011,-0.000008,0.001604,-0.001111,0.000011,-0.000008,0.000000,0.000000
3090.000000,0.000000,0.000000,0.000012,-0.000009,0.001674,-0.001116,0.000012,-0.000009,0.000000,0.000000
3093.000000,0.000000,0.000000,0.000005,-0.000003,0.001852,-0.001077,0.000005,-0.000003,0.000000,0.000000
3094.000000,0.000000,0.000000,0.000007,-0.000004,0.001924,-0.001065,0.000007,-0.000004,0.000000,0.000000
3095.000000,0.000000,0.000000,0.000009,-0.000005,0.001995,-0.001051,0.000009,-0.000005,0.000000,0.000000
3096.000000,0.000000,0.000000,0.000011,-0.000006,0.002064,-0.001037,0.000011,-0.000006,0.000000,0.000000
3097.000000,0.000000,0.000000,0.000012,-0.000007,0.002132,-0.001023,0.000012,-0.000007,0.000000,0.000000
3098.000000,0.000000,0.000000,0.000014,-0.000008,0.002196,-0.001008,0.000014,-0.000008,0.000000,0.000000
3099.000000,0.000000,0.000000,0.000016,-0.000008,0.002257,-0.000994,0.000016,-0.000008,0.000000,0.000000
