I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
97.000000,0.009766,0.003418,0.008651,0.008899,-0.559258,-0.000692,-0.003931,0.000000,0.007797,0.000000,0.000000,0.000000,0.000000,-0.000018,-0.000354,-0.003937,-0.051112,-0.000018,-0.000354,0.000011,0.000014
98.000000,0.007813,0.001953,0.008605,0.008911,-0.559213,-0.000666,-0.003930,0.000000,0.007797,0.000000,0.000000,0.000000,0.000000,-0.000022,-0.000405,-0.004390,-0.051258,-0.000022,-0.000405,0.000011,0.000014
99.000000,0.009277,0.004883,0.008561,0.008921,-0.559167,-0.000639,-0.003930,0.000000,0.007797,0.000000,0.000000,0.000000,0.000000,-0.000027,-0.000456,-0.004833,-0.051392,-0.000027,-0.000456,0.000011,0.000014
100.000000,0.009277,0.003906,0.008517,0.008931,-0.559119,-0.000610,-0.003929,0.000000,0.007797,0.000000,0.000000,0.000000,0.000000,-0.000032,-0.000508,-0.005266,-0.051512,-0.000032,-0.000508,0.000011,0.000014
102.000000,0.010254,0.004883,0.008433,0.008946,-0.559012,-0.000551,-0.003928,0.000000,0.004787,0.000000,0.000000,0.000000,0.000000,-0.000012,-0.000101,-0.005997,-0.050688,-0.000012,-0.000101,0.000007,0.000009
103.000000,0.010254,0.002930,0.008392,0.008952,-0.558951,-0.000521,-0.003927,0.000000,0.004787,0.000000,0.000000,0.000000,0.000000,-0.000018,-0.000152,-0.006400,-0.050775,-0.000018,-0.000152,0.000007,0.000009
104.000000,0.007324,0.004395,0.008353,0.008957,-0.558886,-0.000494,-0.003927,0.000000,0.004787,0.000000,0.000000,0.000000,0.000000,-0.000025,-0.000203,-0.006791,-0.050853,-0.000025,-0.000203,0.000007,0.000009
105.000000,0.010254,0.002930,0.008314,0.008961,-0.558817,-0.000469,-0.003926,0.000000,0.004787,0.000000,0.000000,0.000000,0.000000,-0.000032,-0.000254,-0.007172,-0.050921,-0.000032,-0.000254,0.000007,0.000009
106.000000,0.009277,0.004883,0.008277,0.008964,-0.558747,-0.000449,-0.003926,0.000000,0.004787,0.000000,0.000000,0.000000,0.000000,-0.000039,-0.000305,-0.007541,-0.050980,-0.000039,-0.000305,0.000007,0.000009
107.000000,0.007324,0.003906,0.008241,0.008967,-0.558676,-0.000431,-0.003925,0.000000,0.004787,0.000000,0.000000,0.000000,0.000000,-0.000047,-0.000356,-0.007898,-0.051031,-0.000047,-0.000356,0.000007,0.000009
108.000000,0.008789,0.004883,0.008206,0.008968,-0.558604,-0.000413,-0.003924,0.000000,0.004787,0.000000,0.000000,0.000000,0.000000,-0.000056,-0.000407,-0.008243,-0.051074,-0.000056,-0.000407,0.000007,0.000009
109.000000,0.009277,0.003418,0.008173,0.008969,-0.558536,-0.000394,-0.003924,0.000000,0.004787,0.000000,0.000000,0.000000,0.000000,-0.000064,-0.000458,-0.008576,-0.051109,-0.000064,-0.000458,0.000007,0.000009
110.000000,0.008789,0.004883,0.008140,0.008970,-0.558474,-0.000373,-0.003923,0.000000,0.004787,0.000000,0.000000,0.000000,0.000000,-0.000073,-0.000509,-0.008898,-0.051137,-0.000073,-0.000509,0.000007,0.000009
112.000000,0.009277,0.003418,0.008079,0.008969,-0.558369,-0.000324,-0.003922,0.000000,0.002939,0.000000,0.000000,0.000000,0.000000,-0.000018,-0.000100,-0.009332,-0.050147,-0.000018,-0.000100,0.000004,0.000005
113.000000,0.011230,0.002930,0.008049,0.008968,-0.558324,-0.000298,-0.003922,0.000000,0.002939,0.000000,0.000000,0.000000,0.000000,-0.000028,-0.000150,-0.009621,-0.050153,-0.000028,-0.000150,0.000004,0.000005
114.000000,0.008301,0.002930,0.008022,0.008967,-0.558282,-0.000270,-0.003921,0.000000,0.002939,0.000000,0.000000,0.000000,0.000000,-0.000038,-0.000201,-0.009899,-0.050153,-0.000038,-0.000201,0.000004,0.000005
115.000000,0.010254,0.005371,0.007995,0.008965,-0.558240,-0.000242,-0.003921,0.000000,0.002939,0.000000,0.000000,0.000000,0.000000,-0.000048,-0.000251,-0.010167,-0.050150,-0.000048,-0.000251,0.000004,0.000005
116.000000,0.009277,0.005371,0.007969,0.008963,-0.558198,-0.000214,-0.003920,0.000000,0.002939,0.000000,0.000000,0.000000,0.000000,-0.000058,-0.000301,-0.010424,-0.050142,-0.000058,-0.000301,0.000004,0.000005
117.000000,0.007813,0.005371,0.007944,0.008960,-0.558156,-0.000184,-0.003920,0.000000,0.002939,0.000000,0.000000,0.000000,0.000000,-0.000069,-0.000351,-0.010671,-0.050131,-0.000069,-0.000351,0.000004,0.000005
118.000000,0.009277,0.003418,0.007921,0.008958,-0.558114,-0.000153,-0.003919,0.000000,0.002939,0.000000,0.000000,0.000000,0.000000,-0.000080,-0.000401,-0.010907,-0.050117,-0.000080,-0.000401,0.000004,0.000005
119.000000,0.009277,0.003418,0.007898,0.008955,-0.558074,-0.000120,-0.003919,0.000000,0.002939,0.000000,0.000000,0.000000,0.000000,-0.000091,-0.000451,-0.011134,-0.050101,-0.000091,-0.000451,0.000004,0.000005
120.000000,0.008789,0.002441,0.007877,0.008952,-0.558035,-0.000086,-0.003918,0.000000,0.002939,0.000000,0.000000,0.000000,0.000000,-0.000103,-0.000501,-0.011351,-0.050083,-0.000103,-0.000501,0.000004,0.000005
122.000000,0.007324,0.004395,0.007837,0.008946,-0.557961,-0.000013,-0.003917,0.000000,0.001805,0.000000,0.000000,0.000000,0.000000,-0.000023,-0.000098,-0.011529,-0.049042,-0.000023,-0.000098,0.000003,0.000003
123.000000,0.009766,0.002930,0.007818,0.008944,-0.557925,0.000024,-0.003917,0.000000,0.001805,0.000000,0.000000,0.000000,0.000000,-0.000035,-0.000147,-0.011718,-0.049020,-0.000035,-0.000147,0.000003,0.000003
