I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2390.000000,0.000000,0.000000,-0.000002,-0.000034,0.000099,-0.003633,-0.000002,-0.000034,0.000000,0.000000
2392.000000,0.000000,0.000000,0.000000,-0.000007,0.000253,-0.003469,0.000000,-0.000007,0.000000,0.000000
2394.000000,0.000000,0.000000,0.000001,-0.000013,0.000402,-0.003372,0.000001,-0.000013,0.000000,0.000000
2395.000000,0.000000,0.000000,0.000002,-0.000016,0.000474,-0.003321,0.000002,-0.000016,0.000000,0.000000
2396.000000,0.000000,0.000000,0.000002,-0.000019,0.000543,-0.003269,0.000002,-0.000019,0.000000,0.000000
2397.000000,0.000000,0.000000,0.000003,-0.000022,0.000609,-0.003214,0.000003,-0.000022,0.000000,0.000000
2398.000000,0.000000,0.000000,0.000003,-0.000024,0.000673,-0.003158,0.000003,-0.000024,0.000000,0.000000
2399.000000,0.000000,0.000000,0.000004,-0.000027,0.000733,-0.003098,0.000004,-0.000027,0.000000,0.000000
2400.000000,0.000000,0.000000,0.000005,-0.000029,0.000789,-0.003035,0.000005,-0.000029,0.000000,0.000000
2403.000000,0.000000,0.000000,0.000003,-0.000008,0.000923,-0.002762,0.000003,-0.000008,0.000000,0.000000
2404.000000,0.000000,0.000000,0.000003,-0.000011,0.000968,-0.002682,0.000003,-0.000011,0.000000,0.000000
2405.000000,0.000000,0.000000,0.000004,-0.000013,0.001012,-0.002598,0.000004,-0.000013,0.000000,0.000000
2406.000000,0.000000,0.000000,0.000005,-0.000015,0.001055,-0.002509,0.000005,-0.000015,0.000000,0.000000
2407.000000,0.000000,0.000000,0.000006,-0.000017,0.001098,-0.002415,0.000006,-0.000017,0.000000,0.000000
2408.000000,0.000000,0.000000,0.000007,-0.000019,0.001140,-0.002318,0.000007,-0.000019,0.000000,0.000000
2409.000000,0.000000,0.000000,0.000008,-0.000021,0.001182,-0.002216,0.000008,-0.000021,0.000000,0.000000
2410.000000,0.000000,0.000000,0.000009,-0.000022,0.001222,-0.002111,0.000009,-0.000022,0.000000,0.000000
2412.000000,0.000000,0.000000,0.000002,-0.000004,0.001272,-0.001850,0.000002,-0.000004,0.000000,0.000000
2414.000000,0.000000,0.000000,0.000005,-0.000007,0.001330,-0.001624,0.000005,-0.000007,0.000000,0.000000
2415.000000,0.000000,0.000000,0.000006,-0.000008,0.001353,-0.001512,0.000006,-0.000008,0.000000,0.000000
2416.000000,0.000000,0.000000,0.000007,-0.000009,0.001371,-0.001402,0.000007,-0.000009,0.000000,0.000000
