I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2.505152,0.000000,9.018545,596.717529,0.000000,-2.505152,-0.049435,-8.840579,-596.764709,0.000000,-2.294849,0.000000,-8.261455,-553.967957,0.000000,2.294849,0.030023,8.153373,553.186401,0.000000
2.505152,0.000000,9.018545,597.393921,0.000000,-2.505152,-0.038525,-8.879855,-597.430664,0.000000,-2.294849,0.000000,-8.261455,-554.587585,0.000000,2.294849,0.023397,8.177226,553.799683,0.000000
2.517131,0.000000,9.061671,598.073547,0.000000,-2.517131,-0.030023,-8.953589,-598.102173,0.000000,-2.282869,0.000000,-8.218328,-555.203979,0.000000,2.282869,0.018233,8.152689,554.411133,0.000000
2.517131,0.000000,9.061671,598.753174,0.000000,-2.517131,-0.023397,-8.977443,-598.775452,0.000000,-2.282869,0.000000,-8.218328,-555.820374,0.000000,2.282869,0.014209,8.167175,555.023621,0.000000
2.502526,0.000000,9.009092,599.428833,0.000000,-2.502526,-0.018233,-8.943453,-599.446228,0.000000,-2.297474,0.000000,-8.270907,-556.440674,0.000000,2.297474,0.011073,8.231044,555.640991,0.000000
2.502526,0.000000,9.009092,600.104492,0.000000,-2.502526,-0.014209,-8.957939,-600.118042,0.000000,-2.297474,0.000000,-8.270907,-557.060974,0.000000,2.297474,0.008630,8.239841,556.258972,0.000000
2.595237,0.000000,9.342853,600.805176,0.000000,-2.595237,-0.011073,-9.302989,-600.815796,0.000000,-2.204763,0.000000,-7.937147,-557.656311,0.000000,2.204763,0.006725,7.912937,556.852417,0.000000
2.595237,0.000000,9.342853,601.505920,0.000000,-2.595237,-0.008630,-9.311787,-601.514221,0.000000,-2.204763,0.000000,-7.937147,-558.251587,0.000000,2.204763,0.005241,7.918280,557.446289,0.000000
2.497514,0.000000,8.991050,602.180237,0.000000,-2.497514,-0.006725,-8.966840,-602.186707,0.000000,-2.302486,0.000000,-8.288950,-558.873230,0.000000,2.302486,0.004084,8.274247,558.066833,0.000000
2.497514,0.000000,8.991050,602.854614,0.000000,-2.497514,-0.005241,-8.972183,-602.859619,0.000000,-2.302486,0.000000,-8.288950,-559.494934,0.000000,2.302486,0.003183,8.277492,558.687622,0.000000
2.518492,0.000000,9.066572,603.534607,0.000000,-2.518492,-0.004084,-9.051869,-603.538513,0.000000,-2.281508,0.000000,-8.213428,-560.110962,0.000000,2.281508,0.002480,8.204497,559.302979,0.000000
2.518492,0.000000,9.066572,604.214600,0.000000,-2.518492,-0.003183,-9.055114,-604.217651,0.000000,-2.281508,0.000000,-8.213428,-560.726929,0.000000,2.281508,0.001933,8.206469,559.918457,0.000000
2.488579,0.000000,8.958882,604.886536,0.000000,-2.488579,-0.002480,-8.949953,-604.888855,0.000000,-2.311422,0.000000,-8.321117,-561.351074,0.000000,2.311422,0.001506,8.315695,560.542114,0.000000
2.488579,0.000000,8.958882,605.558411,0.000000,-2.488579,-0.001933,-8.951923,-605.560242,0.000000,-2.311422,0.000000,-8.321117,-561.975159,0.000000,2.311422,0.001174,8.316892,561.165894,0.000000
2.544914,0.000000,9.161691,606.245544,0.000000,-2.544914,-0.001506,-9.156268,-606.247009,0.000000,-2.255086,0.000000,-8.118309,-562.584045,0.000000,2.255086,0.000915,8.115016,561.774536,0.000000
2.544914,0.000000,9.161691,606.932678,0.000000,-2.544914,-0.001174,-9.157465,-606.933777,0.000000,-2.255086,0.000000,-8.118309,-563.192932,0.000000,2.255086,0.000713,8.115743,562.383179,0.000000
2.533806,0.000000,9.121701,607.616760,0.000000,-2.533806,-0.000915,-9.118408,-607.617676,0.000000,-2.266194,0.000000,-8.158298,-563.804810,0.000000,2.266194,0.000556,8.156299,562.994934,0.000000
2.533806,0.000000,9.121701,608.300842,0.000000,-2.533806,-0.000713,-9.119135,-608.301636,0.000000,-2.266194,0.000000,-8.158298,-564.416626,0.000000,2.266194,0.000433,8.156740,563.606689,0.000000
2.521394,0.000000,9.077020,608.981689,0.000000,-2.521394,-0.000556,-9.075020,-608.982239,0.000000,-2.278606,0.000000,-8.202980,-565.031860,0.000000,2.278606,0.000337,8.201766,564.221863,0.000000
2.521394,0.000000,9.077020,609.662476,0.000000,-2.521394,-0.000433,-9.075461,-609.662903,0.000000,-2.278606,0.000000,-8.202980,-565.647034,0.000000,2.278606,0.000263,8.202034,564.836975,0.000000
2.545398,0.000000,9.163433,610.349731,0.000000,-2.545398,-0.000337,-9.162219,-610.350098,0.000000,-2.254602,0.000000,-8.116567,-566.255798,0.000000,2.254602,0.000205,8.115829,565.445679,0.000000
2.545398,0.000000,9.163433,611.036987,0.000000,-2.545398,-0.000263,-9.162487,-611.037292,0.000000,-2.254602,0.000000,-8.116567,-566.864563,0.000000,2.254602,0.000160,8.115992,566.054382,0.000000
2.450630,0.000000,8.822268,611.698669,0.000000,-2.450630,-0.000205,-8.821529,-611.698914,0.000000,-2.349370,0.000000,-8.457732,-567.498901,0.000000,2.349370,0.000124,8.457285,566.688721,0.000000
2.450630,0.220696,8.027763,612.300781,0.000000,-2.450630,-0.000160,-8.821692,-612.360535,0.000000,-2.349370,0.000000,-8.457732,-568.133240,0.000000,2.349370,0.000097,8.457383,567.322998,0.000000
