I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
258.834045,191.156998,284.243591,2675.875732,0.000000,-1037.634033,-824.670471,-894.446899,-2750.000000,0.000000,-805.565979,-487.384399,-1336.362549,-2750.000000,0.000000,26.765930,65.252625,-161.644104,1247.343628,0.000000
216.204926,199.974396,68.168221,2684.802490,0.000000,-995.005005,-822.095642,-726.219299,-2750.000000,0.000000,-866.195068,-509.624023,-1497.598267,-2750.000000,0.000000,87.395042,70.173111,72.332108,1256.815674,0.000000
216.204926,204.616272,48.672344,2691.176270,0.000000,-995.005005,-804.688721,-799.328369,-2750.000000,0.000000,-866.195068,-513.243164,-1482.397949,-2750.000000,0.000000,87.395042,67.790291,82.339951,1267.598267,0.000000
238.115997,201.676392,153.046341,2711.218018,0.000000,-1016.916016,-802.878845,-898.956055,-2750.000000,0.000000,-844.284058,-509.675293,-1405.356689,-2750.000000,0.000000,65.483978,67.485237,-8.405287,1266.497681,0.000000
238.115997,190.221298,201.157730,2737.560059,0.000000,-1016.916016,-800.995605,-906.865662,-2750.000000,0.000000,-844.284058,-497.062622,-1458.329956,-2750.000000,0.000000,65.483978,71.543938,-25.451828,1263.164551,0.000000
237.297974,197.083878,168.899200,2750.000000,0.000000,-1034.098022,-807.173279,-953.083862,-2750.000000,0.000000,-861.902100,-510.162445,-1477.306519,-2750.000000,0.000000,65.102058,75.579979,-44.007263,1257.401733,0.000000
237.297974,200.525497,154.444397,2750.000000,0.000000,-1034.098022,-792.438416,-1014.970276,-2750.000000,0.000000,-861.902100,-513.573730,-1462.979126,-2750.000000,0.000000,65.102058,74.198105,-38.203392,1252.398926,0.000000
230.802032,201.866653,121.528587,2750.000000,0.000000,-1027.602051,-789.181213,-1001.367493,-2750.000000,0.000000,-868.398071,-512.966248,-1492.813599,-2750.000000,0.000000,71.597992,73.735634,-8.978096,1251.223145,0.000000
230.802032,199.216125,132.660797,2750.000000,0.000000,-1027.602051,-787.567261,-1008.146057,-2750.000000,0.000000,-868.398071,-497.153290,-1559.228027,-2750.000000,0.000000,71.597992,75.381676,-15.891471,1249.142090,0.000000
227.013916,209.554703,73.328690,2750.000000,0.000000,-1044.213989,-801.630310,-1018.851379,-2750.000000,0.000000,-872.186157,-504.428131,-1544.583618,-2750.000000,0.000000,54.986145,78.708351,-99.633263,1236.094971,0.000000
227.013916,221.692581,22.349606,2750.000000,0.000000,-1044.213989,-787.104980,-1079.857788,-2750.000000,0.000000,-872.186157,-497.314880,-1574.459351,-2750.000000,0.000000,54.986145,78.820930,-100.106094,1222.985840,0.000000
210.154816,221.811249,-48.957016,2743.589111,0.000000,-1027.354858,-786.678467,-1010.840820,-2750.000000,0.000000,-889.045288,-495.649323,-1652.262939,-2750.000000,0.000000,71.845245,81.978050,-42.557777,1217.412842,0.000000
210.154816,218.410110,-34.672237,2739.048584,0.000000,-1027.354858,-786.416565,-1011.940796,-2750.000000,0.000000,-889.045288,-488.064697,-1684.118408,-2750.000000,0.000000,71.845245,83.144524,-47.456966,1211.198242,0.000000
204.007889,225.585815,-90.627289,2727.180664,0.000000,-1035.607910,-790.501770,-1029.445801,-2750.000000,0.000000,-878.392090,-496.145721,-1605.434692,-2750.000000,0.000000,46.792099,82.316734,-149.203461,1191.659668,0.000000
204.007889,214.165695,-42.662785,2721.593994,0.000000,-1035.607910,-772.938110,-1103.213135,-2750.000000,0.000000,-878.392090,-487.211487,-1642.958496,-2750.000000,0.000000,46.792099,81.036476,-143.826370,1172.825195,0.000000
167.277237,209.469742,-177.208511,2698.388184,0.000000,-998.877258,-775.664001,-937.495667,-2750.000000,0.000000,-915.122742,-505.271851,-1721.373657,-2750.000000,0.000000,83.522751,82.566399,4.016679,1173.351196,0.000000
167.277237,213.148422,-192.658966,2673.158936,0.000000,-998.877258,-776.565674,-933.708618,-2750.000000,0.000000,-915.122742,-524.852905,-1639.133179,-2750.000000,0.000000,83.522751,79.259766,17.904537,1175.695801,0.000000
137.961288,212.705124,-313.924103,2632.050049,0.000000,-987.561279,-787.541321,-840.083801,-2750.000000,0.000000,-944.438721,-542.279663,-1689.067993,-2750.000000,0.000000,94.838699,78.773499,67.473839,1184.531616,0.000000
137.961288,191.202942,-223.614929,2602.767090,0.000000,-987.561279,-782.700378,-860.415771,-2750.000000,0.000000,-944.438721,-523.257690,-1768.960205,-2750.000000,0.000000,94.838699,78.088928,70.349037,1193.744019,0.000000
146.472092,180.702606,-143.768158,2583.940430,0.000000,-996.072083,-787.834045,-874.599731,-2750.000000,0.000000,-935.927917,-523.930237,-1730.390137,-2750.000000,0.000000,86.327896,75.738602,44.475033,1199.568115,0.000000
146.472092,179.273407,-137.765518,2565.899658,0.000000,-996.072083,-790.600098,-862.982300,-2750.000000,0.000000,-935.927917,-526.659180,-1718.928589,-2750.000000,0.000000,86.327896,74.681503,48.914848,1205.973755,0.000000
139.239029,177.623871,-161.216324,2544.788086,0.000000,-988.839050,-802.334473,-783.319214,-2750.000000,0.000000,-943.160950,-533.738708,-1719.573364,-2750.000000,0.000000,93.560959,78.664444,62.565361,1214.166748,0.000000
139.239029,174.295059,-147.235321,2525.507080,0.000000,-988.839050,-797.573364,-803.315857,-2750.000000,0.000000,-943.160950,-520.715576,-1774.270508,-2750.000000,0.000000,93.560959,82.267967,47.430561,1220.377930,0.000000
158.362457,178.041168,-82.650581,2514.683838,0.000000,-1007.962463,-799.282043,-876.457703,-2750.000000,0.000000,-924.037537,-518.509338,-1703.218384,-2750.000000,0.000000,74.437538,84.094528,-40.559357,1215.066528,0.000000
158.362457,177.253281,-79.341454,2504.293945,0.000000,-1007.962463,-798.787170,-878.536194,-2750.000000,0.000000,-924.037537,-509.820740,-1739.710449,-2750.000000,0.000000,74.437538,89.462044,-63.102921,1206.803101,0.000000
100.873474,170.979507,-294.445313,2465.735840,0.000000,-950.473450,-800.413330,-630.252502,-2750.000000,0.000000,-963.526550,-521.469910,-1856.637817,-2750.000000,0.000000,113.926514,92.371696,90.530228,1218.658325,0.000000
100.873474,165.197418,-270.160553,2430.357666,0.000000,-950.473450,-777.865784,-724.952148,-2750.000000,0.000000,-963.526550,-523.218506,-1849.293701,-2750.000000,0.000000,113.926514,88.754219,105.723633,1232.503174,0.000000
122.275772,162.805222,-170.223679,2408.066650,0.000000,-971.875793,-769.425598,-850.290771,-2750.000000,0.000000,-942.124207,-528.924133,-1735.440186,-2750.000000,0.000000,92.524216,90.779091,7.329524,1233.463013,0.000000
122.275772,163.652405,-173.781845,2385.309570,0.000000,-971.875793,-770.419312,-846.117188,-2750.000000,0.000000,-942.124207,-532.813416,-1719.105225,-2750.000000,0.000000,92.524216,94.724365,-9.240627,1232.252930,0.000000
91.716202,171.506577,-335.119568,2341.424805,0.000000,-955.716248,-775.275452,-757.851318,-2750.000000,0.000000,-931.883850,-549.483459,-1606.081543,-2750.000000,0.000000,67.883774,97.918762,-126.146942,1215.733643,0.000000
91.716202,172.469040,-339.161896,2297.010498,0.000000,-955.716248,-763.975098,-805.312805,-2750.000000,0.000000,-931.883850,-551.998840,-1595.516968,-2750.000000,0.000000,67.883774,98.722122,-129.521057,1198.772583,0.000000
80.048691,165.725983,-359.844604,2249.888184,0.000000,-944.048767,-753.948730,-798.420105,-2750.000000,0.000000,-943.551331,-539.261292,-1698.018066,-2750.000000,0.000000,79.551285,97.285385,-74.483215,1189.018799,0.000000
80.048691,159.655746,-334.349609,2206.104248,0.000000,-944.048767,-740.844543,-853.457703,-2750.000000,0.000000,-943.551331,-525.264404,-1756.805054,-2750.000000,0.000000,79.551285,97.561226,-75.641747,1179.113281,0.000000
43.568031,152.068634,-455.702515,2146.428955,0.000000,-925.568115,-732.412537,-811.253418,-2750.000000,0.000000,-956.031982,-525.934326,-1806.410034,-2750.000000,0.000000,74.031944,103.134590,-122.231110,1163.106934,0.000000
43.568031,148.568146,-441.000458,2088.678955,0.000000,-925.568115,-712.953308,-892.982178,-2750.000000,0.000000,-956.031982,-529.047668,-1793.333984,-2750.000000,0.000000,74.031944,105.784637,-133.361313,1145.642944,0.000000
46.367470,151.822845,-442.912567,2030.678589,0.000000,-928.367554,-702.935303,-946.815430,-2750.000000,0.000000,-953.232544,-530.187256,-1776.790161,-2750.000000,0.000000,71.232506,108.183769,-155.195297,1125.319702,0.000000
46.367470,149.575226,-433.472565,1973.914307,0.000000,-928.367554,-692.924255,-988.861816,-2750.000000,0.000000,-953.232544,-519.306946,-1822.487427,-2750.000000,0.000000,71.232506,106.954834,-150.033768,1105.672485,0.000000
25.561680,140.475189,-482.636719,1910.711914,0.000000,-907.561768,-676.355469,-971.066406,-2750.000000,0.000000,-953.638306,-511.854462,-1855.492065,-2750.000000,0.000000,71.638275,106.200272,-145.160385,1086.663330,0.000000
25.561680,132.571762,-449.442352,1851.856323,0.000000,-907.561768,-644.180237,-1106.202393,-2750.000000,0.000000,-953.638306,-504.576630,-1886.058960,-2750.000000,0.000000,71.638275,104.578964,-138.350891,1068.545898,0.000000
43.455193,134.281067,-381.468658,1801.902100,0.000000,-925.455261,-624.424683,-1264.328369,-2750.000000,0.000000,-935.744812,-505.126038,-1808.598755,-2750.000000,0.000000,53.744759,102.425484,-204.459030,1041.771606,0.000000
43.455193,136.102570,-389.118958,1750.946045,0.000000,-925.455261,-607.662781,-1334.728394,-2750.000000,0.000000,-935.744812,-497.743378,-1839.605957,-2750.000000,0.000000,53.744759,99.559250,-192.420853,1016.573669,0.000000
-5.575520,136.062973,-594.881653,1673.044800,0.000000,-872.824524,-599.300964,-1148.798950,-2750.000000,0.000000,-946.375549,-499.000427,-1878.975464,-2750.000000,0.000000,67.975540,100.887383,-138.229736,998.472107,0.000000
-5.575520,133.722672,-585.052368,1596.430908,0.000000,-872.824524,-571.778809,-1264.391968,-2750.000000,0.000000,-946.375549,-488.964264,-1921.127319,-2750.000000,0.000000,67.975540,99.772850,-133.548691,980.983582,0.000000
26.129766,130.741714,-439.370148,1538.894287,0.000000,-904.529785,-561.056213,-1442.588989,-2750.000000,0.000000,-914.670288,-484.346069,-1807.361694,-2750.000000,0.000000,36.270256,101.018532,-271.942749,945.372009,0.000000
26.129766,128.139420,-428.440521,1482.788940,0.000000,-904.529785,-556.788513,-1460.513306,-2750.000000,0.000000,-914.670288,-484.212494,-1807.922607,-2750.000000,0.000000,36.270256,100.239380,-268.670319,910.188965,0.000000
-3.834610,123.453606,-534.610474,1412.780273,0.000000,-874.565430,-567.678162,-1288.926514,-2750.000000,0.000000,-944.634644,-502.658478,-1856.299805,-2750.000000,0.000000,66.234634,99.374977,-139.189438,891.961792,0.000000
-3.834610,118.260513,-512.799500,1345.627930,0.000000,-874.565430,-560.082397,-1320.828735,-2750.000000,0.000000,-944.634644,-503.562317,-1852.503662,-2750.000000,0.000000,66.234634,94.598236,-119.127121,876.361755,0.000000
1.824652,115.843956,-478.881042,1282.917358,0.000000,-880.224670,-571.244568,-1297.716431,-2750.000000,0.000000,-938.975403,-513.767273,-1785.874023,-2750.000000,0.000000,60.575371,89.735313,-122.471756,860.323853,0.000000
1.824652,112.044189,-462.922028,1222.296631,0.000000,-880.224670,-585.432190,-1238.128418,-2750.000000,0.000000,-938.975403,-522.735107,-1748.209106,-2750.000000,0.000000,60.575371,85.205482,-103.446465,846.777283,0.000000
-5.002254,109.325134,-480.175018,1159.416504,0.000000,-870.997864,-612.285339,-1086.592529,-2750.000000,0.000000,-949.402283,-552.173340,-1668.361450,-2750.000000,0.000000,73.402222,84.354164,-45.998158,840.753723,0.000000
-5.002254,103.023636,-453.708740,1100.002319,0.000000,-870.997864,-621.825195,-1046.525146,-2750.000000,0.000000,-949.402283,-571.406433,-1587.582520,-2750.000000,0.000000,73.402222,79.585457,-25.969587,837.352905,0.000000
-16.752926,99.926514,-490.053650,1035.828613,0.000000,-859.247192,-647.754700,-888.268433,-2750.000000,0.000000,-961.152954,-610.235535,-1473.853149,-2750.000000,0.000000,85.152893,76.657471,35.680771,842.025452,0.000000
-16.752926,94.550880,-467.475952,974.611511,0.000000,-859.247192,-665.605408,-813.295471,-2750.000000,0.000000,-961.152954,-647.586609,-1316.978638,-2750.000000,0.000000,85.152893,77.947685,30.261871,845.988281,0.000000
-11.213402,92.022240,-433.589661,917.831909,0.000000,-867.186646,-694.707703,-724.411499,-2750.000000,0.000000,-955.613403,-689.820190,-1116.331421,-2750.000000,0.000000,77.213402,79.897881,-11.274810,844.511841,0.000000
-11.213402,89.311653,-422.205200,862.543152,0.000000,-867.186646,-700.996521,-697.998474,-2750.000000,0.000000,-955.613403,-702.241577,-1064.161621,-2750.000000,0.000000,77.213402,79.551300,-9.819172,843.226013,0.000000
7.364630,85.717354,-329.081421,819.449097,0.000000,-885.764648,-718.367859,-703.066467,-2750.000000,0.000000,-937.035400,-721.448303,-905.465759,-2750.000000,0.000000,58.635368,83.970497,-106.407539,829.291748,0.000000
7.364630,81.194458,-310.085266,778.842712,0.000000,-885.764648,-725.559875,-672.859985,-2750.000000,0.000000,-937.035400,-731.311279,-864.041260,-2750.000000,0.000000,58.635368,86.683884,-117.803757,813.865051,0.000000
-12.157707,81.891396,-395.006226,727.115723,0.000000,-880.642334,-732.291748,-623.072449,-2750.000000,0.000000,-956.557739,-748.175110,-875.207031,-2750.000000,0.000000,63.757683,86.033905,-93.560127,801.613159,0.000000
-12.157707,80.003319,-387.076294,676.427185,0.000000,-880.642334,-713.265137,-702.984192,-2750.000000,0.000000,-956.557739,-735.755493,-927.369385,-2750.000000,0.000000,63.757683,86.020821,-93.505173,789.368408,0.000000
23.461992,75.756035,-219.634979,647.665405,0.000000,-916.262024,-704.670776,-888.683228,-2750.000000,0.000000,-920.938049,-735.077881,-780.612671,-2750.000000,0.000000,28.137983,86.012787,-243.074158,757.537292,0.000000
23.461992,72.762207,-207.060898,620.550354,0.000000,-916.262024,-704.025879,-891.391785,-2750.000000,0.000000,-920.938049,-737.363831,-771.011658,-2750.000000,0.000000,28.137983,83.305847,-231.705017,727.194946,0.000000
2.205344,73.239998,-298.345520,581.481262,0.000000,-915.405396,-702.857910,-892.699402,-2750.000000,0.000000,-918.194702,-731.047363,-786.018799,-2750.000000,0.000000,4.994668,81.643791,-321.926300,685.037903,0.000000
2.205344,68.129356,-276.880829,545.223083,0.000000,-915.405396,-680.524780,-986.498535,-2750.000000,0.000000,-918.194702,-704.395081,-897.958374,-2750.000000,0.000000,4.994668,78.307289,-307.912994,644.715942,0.000000
-14.365967,62.289425,-321.952637,503.062592,0.000000,-898.834106,-657.934204,-1011.779541,-2750.000000,0.000000,-934.765991,-686.872559,-1041.152344,-2750.000000,0.000000,21.565979,70.854675,-207.012512,617.607178,0.000000
-14.365967,56.387707,-297.165436,464.148071,0.000000,-898.834106,-636.729614,-1100.838867,-2750.000000,0.000000,-934.765991,-663.761780,-1138.217651,-2750.000000,0.000000,21.565979,62.032768,-169.960510,595.350464,0.000000
-27.739285,56.238052,-352.704803,417.960541,0.000000,-903.460754,-633.745972,-1132.802002,-2750.000000,0.000000,-915.739319,-647.255737,-1127.630981,-2750.000000,0.000000,-15.460667,58.160118,-309.207306,554.859009,0.000000
-27.739285,52.672165,-337.728088,373.734253,0.000000,-903.460754,-613.386047,-1218.313721,-2750.000000,0.000000,-915.739319,-619.751038,-1243.150757,-2750.000000,0.000000,-15.460667,55.782310,-299.220520,515.675354,0.000000
-57.585808,49.324711,-449.024170,314.933441,0.000000,-873.614197,-598.569031,-1155.189697,-2750.000000,0.000000,-945.585876,-611.355164,-1403.768921,-2750.000000,0.000000,14.385857,53.164337,-162.869614,494.347198,0.000000
-27.365347,40.813377,-286.350647,220.613983,0.000000,-907.434753,-579.111389,-1378.958008,-2750.000000,0.000000,-912.965393,-575.371765,-1417.893188,-2750.000000,0.000000,-21.834665,45.138920,-281.289063,438.129150,0.000000
-27.365347,35.095413,-262.335175,186.260574,0.000000,-907.434753,-572.120422,-1408.320068,-2750.000000,0.000000,-912.965393,-553.998291,-1507.661743,-2750.000000,0.000000,-21.834665,41.997295,-268.094238,403.021576,0.000000
-52.654461,33.128582,-360.288757,139.079895,0.000000,-882.145630,-570.529968,-1308.785767,-2750.000000,0.000000,-938.254517,-548.980957,-1634.948853,-2750.000000,0.000000,3.454449,41.226341,-158.641937,382.247009,0.000000
-52.654461,34.236950,-364.943909,91.289612,0.000000,-882.145630,-565.693420,-1329.099243,-2750.000000,0.000000,-938.254517,-558.252319,-1596.009155,-2750.000000,0.000000,3.454449,39.594975,-151.790207,362.369751,0.000000
-42.048416,35.303486,-324.877960,48.746067,0.000000,-892.751648,-554.617737,-1420.162354,-2750.000000,0.000000,-915.648499,-551.206909,-1530.654663,-2750.000000,0.000000,-19.151596,35.891315,-231.180222,332.096130,0.000000
-42.048416,30.940340,-306.552765,8.602252,0.000000,-892.751648,-546.273315,-1455.208984,-2750.000000,0.000000,-915.648499,-540.319031,-1576.383667,-2750.000000,0.000000,-19.151596,31.301268,-211.902023,304.347046,0.000000
-54.713356,24.787369,-333.903015,-35.123146,0.000000,-880.086731,-548.483826,-1392.732178,-2750.000000,0.000000,-928.313416,-535.177856,-1651.169312,-2750.000000,0.000000,-6.486658,27.324978,-142.008865,285.750641,0.000000
-54.713356,17.535444,-303.444946,-74.859993,0.000000,-880.086731,-544.437073,-1409.728516,-2750.000000,0.000000,-928.313416,-532.021179,-1664.427368,-2750.000000,0.000000,-6.486658,19.865536,-110.679207,271.256927,0.000000
-50.252052,10.766763,-256.279022,-108.420341,0.000000,-884.547974,-542.724365,-1435.659058,-2750.000000,0.000000,-944.252075,-533.171021,-1726.540405,-2750.000000,0.000000,9.452063,12.197439,-11.530581,269.746979,0.000000
-50.252052,4.680792,-230.717941,-138.633408,0.000000,-884.547974,-537.812744,-1456.287842,-2750.000000,0.000000,-944.252075,-530.403015,-1738.166016,-2750.000000,0.000000,9.452063,5.559227,16.349907,271.888031,0.000000
-61.235245,0.558007,-259.531647,-172.619690,0.000000,-873.564758,-551.781006,-1351.491699,-2750.000000,0.000000,-955.235291,-547.231445,-1713.616089,-2750.000000,0.000000,20.435257,1.097366,81.219139,282.523865,0.000000
-61.235245,-1.587384,-250.521011,-205.426010,0.000000,-873.564758,-566.533508,-1289.531250,-2750.000000,0.000000,-955.235291,-563.740112,-1644.279663,-2750.000000,0.000000,20.435257,-0.870217,89.482994,294.241882,0.000000
-72.091919,-4.062654,-285.722900,-242.842102,0.000000,-862.708130,-579.065552,-1191.298828,-2750.000000,0.000000,-969.692017,-586.228455,-1610.546875,-2750.000000,0.000000,34.891907,-2.464314,156.896118,314.787781,0.000000
-72.091919,-5.968469,-277.718475,-279.209991,0.000000,-862.708130,-574.408264,-1210.859375,-2750.000000,0.000000,-969.692017,-595.404297,-1572.008301,-2750.000000,0.000000,34.891907,-2.285089,156.143372,335.235138,0.000000
-49.827835,-7.910640,-176.052216,-302.264465,0.000000,-884.972229,-586.602661,-1253.152100,-2750.000000,0.000000,-947.427917,-616.864258,-1388.367310,-2750.000000,0.000000,12.627825,-2.561044,63.793247,343.589020,0.000000
-49.827835,-10.261133,-166.180145,-324.026154,0.000000,-884.972229,-594.862061,-1218.462646,-2750.000000,0.000000,-947.427917,-623.092651,-1362.208008,-2750.000000,0.000000,12.627825,-3.116481,66.126083,352.248383,0.000000
-50.571140,-12.090336,-161.619370,-345.190613,0.000000,-884.228882,-604.951294,-1172.965820,-2750.000000,0.000000,-962.571167,-634.250916,-1378.944946,-2750.000000,0.000000,27.771152,-5.001520,137.645218,370.273346,0.000000
-50.571140,-12.055467,-161.765823,-366.374237,0.000000,-884.228882,-598.022095,-1202.068481,-2750.000000,0.000000,-962.571167,-629.908081,-1397.184937,-2750.000000,0.000000,27.771152,-4.228933,134.400345,387.873383,0.000000
-24.965475,-12.806057,-51.069553,-373.061920,0.000000,-909.834534,-602.259583,-1291.814697,-2750.000000,0.000000,-936.965515,-634.189575,-1271.658936,-2750.000000,0.000000,2.165487,-3.368565,23.243019,390.917114,0.000000
-24.965475,-12.880919,-50.755131,-379.708405,0.000000,-909.834534,-612.967407,-1246.841919,-2750.000000,0.000000,-936.965515,-640.678406,-1244.405762,-2750.000000,0.000000,2.165487,-3.226299,22.645502,393.882599,0.000000
-19.176727,-13.312884,-24.628139,-382.933502,0.000000,-936.023315,-619.927979,-1327.600342,-2750.000000,0.000000,-931.176758,-646.206543,-1196.874878,-2750.000000,0.000000,-24.023224,-3.910948,-84.471558,382.820831,0.000000
-19.176727,-15.122111,-17.029387,-385.163544,0.000000,-936.023315,-609.919800,-1369.634644,-2750.000000,0.000000,-931.176758,-624.124817,-1289.618042,-2750.000000,0.000000,-24.023224,-3.945322,-84.327187,371.777985,0.000000
-1.626276,-18.548977,71.075340,-375.856049,0.000000,-953.573730,-621.530762,-1394.580444,-2750.000000,0.000000,-913.626343,-619.058655,-1237.184204,-2750.000000,0.000000,-41.573677,-5.510427,-151.465637,351.943207,0.000000
-1.626276,-21.039072,81.533737,-365.179016,0.000000,-953.573730,-635.221863,-1337.077759,-2750.000000,0.000000,-913.626343,-612.859985,-1263.218628,-2750.000000,0.000000,-41.573677,-6.085402,-149.050735,332.424652,0.000000
4.093925,-22.567989,111.980034,-350.514954,0.000000,-959.293945,-643.628235,-1325.795898,-2750.000000,0.000000,-940.306152,-614.458008,-1368.562134,-2750.000000,0.000000,-14.893912,-9.526438,-22.543392,329.472534,0.000000
4.093925,-23.892746,117.544014,-335.122284,0.000000,-959.293945,-638.753723,-1346.268921,-2750.000000,0.000000,-940.306152,-605.017212,-1408.213501,-2750.000000,0.000000,-14.893912,-13.183233,-7.184852,328.531647,0.000000
18.175623,-26.636147,188.209412,-310.475800,0.000000,-973.375671,-641.936768,-1392.043335,-2750.000000,0.000000,-926.224426,-601.922546,-1362.067871,-2750.000000,0.000000,-28.975611,-15.042505,-58.519039,320.868439,0.000000
18.175623,-29.864594,201.768890,-284.053680,0.000000,-973.375671,-643.119202,-1387.077148,-2750.000000,0.000000,-926.224426,-602.724426,-1358.699951,-2750.000000,0.000000,-28.975611,-15.412098,-56.966751,313.408508,0.000000
36.460449,-35.706860,303.102692,-244.361679,0.000000,-971.260498,-641.915161,-1383.250366,-2750.000000,0.000000,-907.939575,-595.882813,-1310.638306,-2750.000000,0.000000,-26.860474,-16.411028,-43.887669,307.661285,0.000000
36.460449,-37.750011,311.683929,-203.545929,0.000000,-971.260498,-624.963928,-1454.445557,-2750.000000,0.000000,-907.939575,-572.768066,-1407.720215,-2750.000000,0.000000,-26.860474,-15.480371,-47.796429,301.402222,0.000000
19.842304,-39.776508,250.399002,-170.755585,0.000000,-954.642334,-619.187866,-1408.908691,-2750.000000,0.000000,-924.557739,-553.557617,-1558.200439,-2750.000000,0.000000,-10.242329,-14.136948,16.357399,303.544250,0.000000
19.842304,-39.476776,249.140121,-138.130096,0.000000,-954.642334,-597.113342,-1501.621704,-2750.000000,0.000000,-924.557739,-539.060364,-1619.088867,-2750.000000,0.000000,-10.242329,-13.312086,12.892981,305.232605,0.000000
27.325834,-37.748741,273.313202,-102.339073,0.000000,-962.125854,-582.401611,-1594.841797,-2750.000000,0.000000,-949.474243,-524.755066,-1783.820435,-2750.000000,0.000000,14.674166,-13.577621,118.657494,320.771088,0.000000
27.325834,-34.371727,259.129761,-68.405418,0.000000,-962.125854,-571.052612,-1642.507568,-2750.000000,0.000000,-949.474243,-516.357605,-1819.089844,-2750.000000,0.000000,14.674166,-15.284659,125.827057,337.248444,0.000000
43.785858,-33.842239,326.037994,-25.709961,0.000000,-978.585938,-586.858276,-1645.256104,-2750.000000,0.000000,-933.014160,-518.535583,-1740.809937,-2750.000000,0.000000,-1.785858,-15.560781,57.854671,344.824615,0.000000
43.785858,-43.167137,365.202576,22.114187,0.000000,-978.585938,-599.264954,-1593.148071,-2750.000000,0.000000,-933.014160,-516.398865,-1749.784180,-2750.000000,0.000000,-1.785858,-14.186319,52.081936,351.644867,0.000000
42.440140,-48.892624,383.597595,72.347206,0.000000,-977.240234,-604.566711,-1565.228760,-2750.000000,0.000000,-975.159912,-522.034912,-1903.124878,-2750.000000,0.000000,40.359848,-15.272400,233.655426,382.242615,0.000000
42.440140,-46.232071,372.423279,121.116928,0.000000,-977.240234,-597.785950,-1593.707886,-2750.000000,0.000000,-975.159912,-517.775452,-1921.014648,-2750.000000,0.000000,40.359848,-15.167253,233.213806,412.782532,0.000000
62.038170,-40.738491,431.661926,177.644089,0.000000,-996.838257,-602.114563,-1657.839478,-2750.000000,0.000000,-955.561890,-523.652100,-1814.020996,-2750.000000,0.000000,20.761820,-16.260695,155.494553,433.144928,0.000000
62.038170,-34.663433,406.146698,230.829971,0.000000,-996.838257,-607.860352,-1633.707153,-2750.000000,0.000000,-955.561890,-532.278381,-1777.790649,-2750.000000,0.000000,20.761820,-19.248066,168.041519,455.150360,0.000000
102.752075,-34.021347,574.448364,306.055359,0.000000,-1021.952026,-617.950256,-1696.807373,-2750.000000,0.000000,-929.247925,-527.538940,-1687.177612,-2750.000000,0.000000,10.047916,-21.468313,132.368164,472.484283,0.000000
102.752075,-32.469109,567.928955,380.427032,0.000000,-1021.952026,-621.057434,-1683.757202,-2750.000000,0.000000,-929.247925,-523.470886,-1704.263428,-2750.000000,0.000000,10.047916,-22.831545,138.093735,490.567993,0.000000
76.740036,-26.884033,435.221069,437.420288,0.000000,-995.940002,-632.229248,-1527.585083,-2750.000000,0.000000,-955.259949,-535.641113,-1762.399048,-2750.000000,0.000000,36.059952,-24.054569,252.480972,523.630981,0.000000
76.740036,-29.630796,446.757477,495.924255,0.000000,-995.940002,-638.702759,-1500.396362,-2750.000000,0.000000,-955.259949,-542.727661,-1732.635498,-2750.000000,0.000000,36.059952,-20.945505,239.422897,554.983948,0.000000
103.661652,-32.475307,571.775208,570.799561,0.000000,-1043.261719,-650.397522,-1650.029541,-2750.000000,0.000000,-978.738342,-542.832764,-1830.803345,-2750.000000,0.000000,39.138332,-15.176540,228.122452,584.857117,0.000000
103.661652,-24.185839,536.959412,641.115723,0.000000,-1043.261719,-647.156067,-1663.643677,-2750.000000,0.000000,-978.738342,-530.931335,-1880.789307,-2750.000000,0.000000,39.138332,-10.862396,210.003052,612.357544,0.000000
77.761772,-14.078105,385.727448,691.627625,0.000000,-1017.361755,-644.393799,-1566.465332,-2750.000000,0.000000,-1004.638245,-532.501831,-1982.972900,-2750.000000,0.000000,65.038216,-8.985512,310.899628,653.070557,0.000000
77.761772,-13.275956,382.358429,741.698364,0.000000,-1017.361755,-638.065796,-1593.042969,-2750.000000,0.000000,-1004.638245,-529.992126,-1993.513550,-2750.000000,0.000000,65.038216,-6.289104,299.574707,692.300537,0.000000
75.486679,-9.695436,357.764862,788.548523,0.000000,-998.286743,-640.742371,-1501.686279,-2750.000000,0.000000,-1009.313354,-541.189148,-1966.121582,-2750.000000,0.000000,86.513321,-2.703510,374.710663,741.369812,0.000000
75.486679,-1.320998,322.592224,830.792725,0.000000,-998.286743,-633.121826,-1533.692627,-2750.000000,0.000000,-1009.313354,-534.940125,-1992.367432,-2750.000000,0.000000,86.513321,-1.273955,368.706543,789.652771,0.000000
91.663483,4.978908,364.075226,878.469238,0.000000,-1014.463501,-643.496826,-1558.059937,-2750.000000,0.000000,-993.136597,-541.911255,-1895.146362,-2750.000000,0.000000,70.336517,-0.396208,297.077454,828.555786,0.000000
91.663483,-0.030951,385.116608,928.901184,0.000000,-1014.463501,-643.691040,-1557.244263,-2750.000000,0.000000,-993.136597,-546.191528,-1877.169189,-2750.000000,0.000000,70.336517,0.914728,291.571503,866.737793,0.000000
